,date,open,high,low,close,volume
1223,2017/1/6,6910,7372.57,5555,6344,4345814.985
1224,2017/1/7,6344,6480,5650,6217,3108068.43
1225,2017/1/8,6217,6615,6110,6325,2035117.612
1226,2017/1/9,6325,6380,6029,6302.86,1429807.575
1227,2017/1/10,6302.73,6445.28,6168,6297.12,1151889.375
1228,2017/1/11,6297.12,6450,5155,5412.32,1685198.954
1229,2017/1/12,5412.04,5549.99,4902.02,5352.3,1676197.062
1230,2017/1/13,5352,5599,5188,5548.71,837218.9686
1231,2017/1/14,5548.71,5759.75,5546.01,5688,677032.7688
1232,2017/1/15,5688,5719.99,5455.79,5551.07,383809.9442
1233,2017/1/16,5551.44,5733,5481.02,5685.87,254423.6007
1234,2017/1/17,5685.37,6200,5632.92,6047.86,359623.0436
1235,2017/1/18,6048.96,6334,5731,5897.88,466802.4541
1236,2017/1/19,5898.11,6166,5835,6125.3,311494.7698
1237,2017/1/20,6125.23,6245,6024.17,6141.15,245631.4716
1238,2017/1/21,6141.61,6460,6111.82,6389.59,264403.4662
1239,2017/1/22,6389.48,6546,6100,6232.51,286116.6285
1240,2017/1/23,6231.55,6450,6230,6387.98,189980.3633
1241,2017/1/24,6389.16,6413.06,6159.9,6287.5,92698.098
1242,2017/1/25,6287.5,6362,6158.5,6218.01,14348.7084
1243,2017/1/26,6215.01,6350,6178.23,6336.99,9983.7581
1244,2017/1/27,6336.99,6396,6300,6365.41,9623.0008
1245,2017/1/28,6365.41,6378,6338,6362.01,4497.928
1246,2017/1/29,6362.01,6370,6342,6355.24,3528.9102
1247,2017/1/30,6355.24,6375.99,6340,6365.91,4315.1536
1248,2017/1/31,6365.91,6645.03,6319,6619.17,11511.5586
1249,2017/2/1,6619.17,6925,6592,6794.94,14842.1093
1250,2017/2/2,6794.94,6884.87,6770,6873.52,7777.6245
1251,2017/2/3,6873.52,7196.52,6868.52,7140.25,18705.6516
1252,2017/2/4,7140.25,7188,6969.99,7110,10703.4195
1253,2017/2/5,7109.88,7301,7097.5,7194.71,10720.541
1254,2017/2/6,7194.68,7300,7150,7239,9609.8877
1255,2017/2/7,7239,7438,7219,7375.5,11977.632
1256,2017/2/8,7375.5,7525.01,7160,7366.99,16431.6658
1257,2017/2/9,7366.99,7630,6480,6820,40304.5997
1258,2017/2/10,6821,6969,6350,6605.35,17843.2642
1259,2017/2/11,6605.35,6899,6555.01,6858,7709.1984
1260,2017/2/12,6858,6885,6775.01,6836.25,3028.5262
1261,2017/2/13,6836.25,6870,6580,6706,4802.116
1262,2017/2/14,6706,6860,6600,6750,5654.1446
1263,2017/2/15,6750,6800,6705,6733,2136.4773
1264,2017/2/16,6734,6825,6720.31,6778.87,2731.5197
1265,2017/2/17,6794,7044.04,6768.84,7009.09,7591.3791
1266,2017/2/18,7007,7194.77,7000,7178,4304.5405
1267,2017/2/19,7192.03,7200,7026,7115.86,2884.4465
1268,2017/2/20,7115.86,7171,7021,7140,2308.8531
1269,2017/2/21,7140.8,7388,7133.11,7340,7412.7679
1270,2017/2/22,7340,7460,7328,7436.97,3972.3357
1271,2017/2/23,7430,7578.99,7370,7561.95,4698.1779
1272,2017/2/24,7557,8000,7300,7833,16708.0515
1273,2017/2/25,7832,7878,7538,7590.05,4585.5773
1274,2017/2/26,7590.05,7735,7390,7677.62,5109.9469
1275,2017/2/27,7680,7842.91,7655.2,7720.09,5892.5521
1276,2017/2/28,7735,7879,7600,7781,5960.3595
1277,2017/3/1,7785,7945,7755.03,7896,5186.7268
1278,2017/3/2,7896,8056,7885,8021.19,6475.113
1279,2017/3/3,8021,8360.03,7940,8328.31,10242.0332
1280,2017/3/4,8319.58,8420,8155.45,8267.52,5020.8145
1281,2017/3/5,8267.25,8320,8001,8273,4817.007
1282,2017/3/6,8273.17,8350,8178,8259.66,2811.7275
1283,2017/3/7,8260,8268,7717,7917,8770.8109
1284,2017/3/8,7917,8068.4,7588,7762,9929.1808
1285,2017/3/9,7761.61,7825,7530.3,7783.1,5444.5711
1286,2017/3/10,7757.93,8220,7700,8062,8646.5352
1287,2017/3/11,8062.03,8200,7353.3,7802.5,11735.5128
1288,2017/3/12,7803.3,7950,7731.22,7920.83,2650.1625
1289,2017/3/13,7929.45,8119,7875,7900.03,5606.6819
1290,2017/3/14,7915.65,8023.57,7882,7970,2466.6052
1291,2017/3/15,7970.29,8000,7913.81,7979.16,1607.5323
1292,2017/3/16,7982.54,8005,7820,7901.03,3278.5708
1293,2017/3/17,7903.91,7915.85,7500,7658,8097.2806
1294,2017/3/18,7657.97,7688,6700,6830.61,13845.0145
1295,2017/3/19,6830.61,7095,6701,7050,6170.6198
1296,2017/3/20,7046.24,7199,7010,7150,3663.3855
1297,2017/3/21,7150,7378,7100,7326.99,3740.5162
1298,2017/3/22,7326.99,7476.97,6834.85,6960.24,8111.4304
1299,2017/3/23,6949.56,7200,6890,7009,4351.0585
1300,2017/3/24,7009.03,7082.03,6700,6743.03,4816.1645
1301,2017/3/25,6735.6,6831,6151,6467,10207.6005
1302,2017/3/26,6467.1,6849,6395.25,6831.03,5153.5615
1303,2017/3/27,6831.03,7028,6640,6985,6101.5124
1304,2017/3/28,6956.88,7138,6856,7055.01,4903.9377
1305,2017/3/29,7069,7128,6861,6968.97,6036.4883
1306,2017/3/30,6968.97,7055,6666.66,6744.97,7418.2568
1307,2017/3/31,6730,6966,6635,6960,8211.9658
1308,2017/4/1,6959,7101,6748.5,6902.96,8799.4277
1309,2017/4/2,6925.19,6999.03,6820,6907,3062.077
1310,2017/4/3,6907.03,7070.1,6868.29,6962,5232.2335
1311,2017/4/4,6966.97,7380,6950,6974.2,8602.5165
1312,2017/4/5,6990,7171,6952.13,6975,3754.8474
1313,2017/4/6,6974.85,7118,6945,7040,4468.5886
1314,2017/4/7,7045.82,7300,7045.67,7166,6373.5332
1315,2017/4/8,7140,7219,7071.74,7105.6,1583.5498
1316,2017/4/9,7102.01,7172,7048,7172,1753.3212
1317,2017/4/10,7170.36,7300,7100,7193.49,5143.6962
1318,2017/4/11,7190.03,7288.91,7170,7270.54,2231.7892
1319,2017/4/12,7270.54,7315.96,7157.32,7158.75,3607.8908
1320,2017/4/13,7165,7250,7068,7086.79,3286.5255
1321,2017/4/14,7086.63,7164.8,6900.01,7057.25,3450.8418
1322,2017/4/15,7059.24,7150,6998,7106.33,1059.5367
1323,2017/4/16,7127.97,7150,7051,7092.5,910.4257
1324,2017/4/17,7081.35,7130,7040,7085.1,2004.5314
1325,2017/4/18,7086.1,7128.88,7049.1,7060.03,1880.6972
1326,2017/4/19,7062,7088,7000.02,7020,1507.4249
1327,2017/4/20,7020.27,7250.3,7012,7220,3287.1667
1328,2017/4/21,7223.15,7495,7220,7279.78,8223.7334
1329,2017/4/22,7279.78,7379,7200,7249.03,2480.1846
1330,2017/4/23,7250.6,7300,7180,7190.67,2580.4935
1331,2017/4/24,7195.12,7250,7089.97,7230,3113.3377
1332,2017/4/25,7230,7350,7160,7300.74,3404.9927
1333,2017/4/26,7307.96,7466,7290,7445.54,5472.3368
1334,2017/4/27,7445.66,7910,7400.02,7803.09,10305.1587
1335,2017/4/28,7803.18,8015,7678.1,7875,7682.4261
1336,2017/4/29,7875,7960,7760,7780,4595.9817
1337,2017/4/30,7789.18,7929,7740,7900,3377.1661
1338,2017/5/1,7900.24,8250,7874.03,8139.44,8051.6528
1339,2017/5/2,8143.56,8879,8120,8725,11162.5861
1340,2017/5/3,8708.12,8785,8443.49,8590,7954.4261
1341,2017/5/4,8590,8820.68,8325,8812.71,10506.7878
1342,2017/5/5,8812.83,9330.83,8598,8918,22051.7725
1343,2017/5/6,8918,8931.97,8400,8500.01,9086.283
1344,2017/5/7,8500.01,8725,8400,8413.4,5038.7973
1345,2017/5/8,8413.45,9015,8407.89,8783.7,8040.9923
1346,2017/5/9,8783.74,9750,8783.7,9510.01,15262.1158
1347,2017/5/10,9510.01,10136,9480,9860,20545.3027
1348,2017/5/11,9864,10600.9,9657,10500,14709.3857
1349,2017/5/12,10550,10777.74,10123.23,10368.99,11294.0193
1350,2017/5/13,10325,10458,9450,10176,10655.2412
1351,2017/5/14,10176,10500,10000,10385.87,4059.2244
1352,2017/5/15,10371.06,10479,9150,9459.91,13257.7706
1353,2017/5/16,9459.91,10000,9348.01,9839.48,11040.4167
1354,2017/5/17,9839.45,10540,9610,10450,8252.1339
1355,2017/5/18,10450,11638,10430.09,11559.94,9111.4211
1356,2017/5/19,11559.94,11926,11320,11698.97,7953.8357
1357,2017/5/20,11697.93,12600,11600,12499.89,8081.211
1358,2017/5/21,12500,13990,12270,13199.76,17196.9104
1359,2017/5/22,13198.94,14888,13102,14798.97,20782.9872
1360,2017/5/23,14785,15296,14002,14766,20671.0964
1361,2017/5/24,14770,16651.21,14400,16325.3,20418.7812
1362,2017/5/25,16335.77,19084,15323.23,18810,27489.2183
1363,2017/5/26,18810,18946,14684.44,15749.08,32360.3075
1364,2017/5/27,15799.99,15999,12355,13530.03,28263.7365
1365,2017/5/28,13532.03,15499.88,13532.03,14200,16797.6554
1366,2017/5/29,14200,14932,13610,14327,8880.2494
1367,2017/5/30,14325.97,15267,14210,14405.66,8667.6196
1368,2017/5/31,14405.66,16100,13400,15516,15232.5723
1369,2017/6/1,15550,17268,15441.83,16951,18671.9143
1370,2017/6/2,16962.97,17687.97,16500,17308,12977.1518
1371,2017/6/3,17305,17888.88,15900,17650.03,19148.4364
1372,2017/6/4,17650,17950.06,17053.36,17597.97,12018.9477
1373,2017/6/5,17597.97,18400.12,17400,18355.07,9683.2338
1374,2017/6/6,18383,20490,18160.03,19726.13,21295.4926
1375,2017/6/7,19716,20155,18555,19031.97,13187.1846
1376,2017/6/8,19031.97,19380,17800.03,18858.66,14504.3039
1377,2017/6/9,18858.66,19723.97,18717.2,19360.77,8639.7413
1378,2017/6/10,19400,20200,19205,19998.87,9514.8897
1379,2017/6/11,19999.97,20867.97,19960,20602.2,10994.3324
1380,2017/6/12,20627,21019.89,18888,19349,18312.0849
1381,2017/6/13,19310,19656,18000,19348.97,15568.8272
1382,2017/6/14,19348.97,19560,18276.93,18837.97,9949.8777
1383,2017/6/15,18833.81,18847.94,17000,17200,19637.861
1384,2017/6/16,17200.04,18355,17199.03,17945,12611.8374
1385,2017/6/17,17945,19316.13,17902.16,19266,19298.0097
1386,2017/6/18,19300,19369.83,18575.87,18926.65,10870.3416
1387,2017/6/19,18920,19190,18660,18812.1,9195.2897
1388,2017/6/20,18857.97,19888.99,18719.97,19380,12375.992
1389,2017/6/21,19390,20489,19000,19890,17126.3727
1390,2017/6/22,19846.03,19999.97,19200,19622,8214.0419
1391,2017/6/23,19622,19954,19550,19897.94,5308.5249
1392,2017/6/24,19897.94,19995,19410,19600,4951.5513
1393,2017/6/25,19600,19950,18550.55,19669,7568.463
1394,2017/6/26,19666,19840,18000,18268.96,11957.6243
1395,2017/6/27,18229,18910,16111.86,17329.97,12858.3813
1396,2017/6/28,17329.97,18200,16950,17934.9,9859.2604
1397,2017/6/29,17934.9,18187.97,17570,17900,5475.1999
1398,2017/6/30,17900,18280,17700,17960.06,4822.4196
1399,2017/7/1,17989.97,18150,17643,17828.9,4217.6593
1400,2017/7/2,17828.9,17828.9,16680,17181.3,6643.7391
1401,2017/7/3,17181.31,18366,16666,18280,12142.0212
1402,2017/7/4,18280,18559,17845.03,18155,8045.2527
1403,2017/7/5,18158.94,18200,17600,18014.57,7412.9008
1404,2017/7/6,18044.97,18400,18000,18077.58,5605.1064
1405,2017/7/7,18062.7,18150,17390,17752,6781.0555
1406,2017/7/8,17755,17800,17101.45,17583.03,5234.0546
1407,2017/7/9,17583.1,18000,17385.01,17789.93,3645.5488
1408,2017/7/10,17789.93,17814,17148,17177,5725.3488
1409,2017/7/11,17199,17360,16200,16625.11,10790.3089
1410,2017/7/12,16636.64,16760,16166.88,16699.94,7104.7478
1411,2017/7/13,16720.03,17131,16350,16410,6164.4724
1412,2017/7/14,16421.96,16633.57,15518,15660,7032.7902
1413,2017/7/15,15687.07,15820,13551.03,13899.97,14253.174
1414,2017/7/16,13900,14500,12922.2,13500,12224.9873
1415,2017/7/17,13500,14478.99,13210.85,14220.03,10581.8963
1416,2017/7/18,14200,15954.73,14171.22,15929.97,15988.6989
1417,2017/7/19,15929.97,16600,15170,16070,15048.9774
1418,2017/7/20,16070,17840.01,15666,17519.83,17327.1883
1419,2017/7/21,17520,19779.72,17450.13,18330,22751.3342
1420,2017/7/22,18342,19388,17908,18657,16133.0679
1421,2017/7/23,18635.01,19000,17380,18362.1,13963.3693
1422,2017/7/24,18362.18,18668,17718.22,18379.62,8248.7474
1423,2017/7/25,18379.8,18898,17416,17763.31,14956.7235
1424,2017/7/26,17751.34,17910,16511,16731.03,13913.4157
1425,2017/7/27,16740.48,17816.1,16666.66,17500.01,8752.5361
1426,2017/7/28,17500.11,19500,17401.03,18896.97,18297.5727
1427,2017/7/29,18879.98,19313,18407,18700,7776.8172
1428,2017/7/30,18700,18718,17962.99,18669.97,6074.2858
1429,2017/7/31,18625.99,19268,18316.01,18998.18,6684.3631
1430,2017/8/1,18999,19801,17500,18079.97,21241.6492
1431,2017/8/2,18079.97,18500,17850.01,18316,14998.3974
1432,2017/8/3,18316,18718.99,17923.01,18647,11468.9384
1433,2017/8/4,18647,19527.21,18605,19339,10126.239
1434,2017/8/5,19310.05,21540,19113.03,21191,23110.7164
1435,2017/8/6,21198,22490,21126.45,21959.73,13821.8764
1436,2017/8/7,21959,22833,21258,22200,12381.561
1437,2017/8/8,22200,23398.96,21940,22588.08,15933.1502
1438,2017/8/9,22588.08,23149.99,21700,22129.04,12178.605
1439,2017/8/10,22179.52,22800,22018.74,22658.97,8082.4286
1440,2017/8/11,22673.98,23594,22299,23500,12162.3472
1441,2017/8/12,23529,25887.9,23133.14,25788.2,13437.8486
1442,2017/8/13,25788.17,27998,25300.83,27166,29890.819
1443,2017/8/14,27101.1,28998,26614.76,28520,16750.19
1444,2017/8/15,28520,29865.99,26555,27560,26345.18
1445,2017/8/16,27560,29197.97,27033,29017.77,15328.9991
1446,2017/8/17,29017,30299.99,28680.1,29510.03,17491.43
1447,2017/8/18,29540,29546,28333,28918.95,18705.9809
1448,2017/8/19,28918.93,29099.95,27006,27371.82,25462.525
1449,2017/8/20,27250.03,28300.9,27158,27660.17,9391.7951
1450,2017/8/21,27661,28000,27000,27363.89,12840.9814
1451,2017/8/22,27331,27587,25000,26705,20733.4839
1452,2017/8/23,26760.89,28523,26705,28301.72,14728.1871
1453,2017/8/24,28334.8,28500,27301,28182,12222.3834
1454,2017/8/25,28228.1,29400,28000.06,29286,11193.159
1455,2017/8/26,29286,29400,28500,28713.63,6267.7298
1456,2017/8/27,28713.63,29147.74,28530.39,28928.87,6278.724
1457,2017/8/28,28925,29000,27703,28609.97,9228.6221
1458,2017/8/29,28610,30000,28510.93,29496,13410.06
1459,2017/8/30,29496,30200,28508,29281,14954.6777
1460,2017/8/31,29284.03,30099.99,29100,29949,8766.4873
1461,2017/9/1,29902.03,30988,29651.11,30878.76,12207.8512
1462,2017/9/2,30878.76,32350,28580,29400.08,15812.8839
1463,2017/9/3,29410.5,30398,27577,28310.69,9638.3445
1464,2017/9/4,28260.09,29000,25902,26348.17,18774.3634
1465,2017/9/5,26348.17,27376,22592.31,26060,31772.2396
1466,2017/9/6,26010.9,28810,26000,28656.9,17436.5092
1467,2017/9/7,28745,29348.06,28100.01,29027.68,11196.6343
1468,2017/9/8,29027.68,29200,23131.4,25114.9,24609.8043
1469,2017/9/9,25113,26320,23300,24428.8,27006.0589
1470,2017/9/10,24428.8,25105,21600,23668.36,21240.0995
1471,2017/9/11,23719.1,25890,23101,25600.9,18837.5918
1472,2017/9/12,25600.99,27500,25111,25600,17777.706
1473,2017/9/13,25602.99,25999,24103.45,24700.6,17346.8766
1474,2017/9/14,24690,25288.02,19597.32,21398,33010.5228
1475,2017/9/15,21385.9,21750,16827,20901,49730.3098
1476,2017/9/16,20924.95,22179.98,18231.24,19319.9,30077.2688
1477,2017/9/17,19319.9,20310,18900,19751,22935.9674
1478,2017/9/18,19751,22188,19400,21989.77,13457.0023
1479,2017/9/19,21988,23620,21300,22887.15,5859.6426
