date,open,high,low,close,volume,NVT
2016-01-28,2622.28,2636.85,2506.01,2543.9,1469762.89,44.32602462
2016-01-29,2543.76,2580.0,2416.55,2538.79,1664322.279,38.83074265
2016-01-30,2538.74,2564.09,2505.0,2534.8,1060209.2959999999,38.83074265
2016-01-31,2534.8,2550.0,2510.0,2527.69,1102727.8490000002,74.94383727
2016-02-01,2527.55,2548.03,2446.6,2518.37,1174121.765,74.94383727
2016-02-02,2518.37,2529.0,2488.0,2514.2,810525.5976,39.15804674
2016-02-03,2514.26,2528.0,2464.88,2487.8,796743.7246,39.15804674
2016-02-04,2487.8,2588.0,2465.0,2568.5,1099220.906,48.22985252
2016-02-05,2568.5,2628.0,2558.0,2603.49,1435727.669,48.22985252
2016-02-06,2603.67,2610.0,2523.59,2535.57,1140541.426,46.82951807
2016-02-07,2535.57,2577.0,2515.0,2544.87,640347.4022,46.82951807
2016-02-08,2544.81,2556.0,2531.25,2546.5,385744.0803,61.15680156
2016-02-09,2546.5,2564.99,2533.0,2548.77,569468.0164,61.15680156
2016-02-10,2548.74,2626.0,2539.8,2601.89,901760.3418,44.33169624
2016-02-11,2601.15,2607.93,2572.0,2581.01,754611.5577,44.33169624
2016-02-12,2581.0,2619.99,2563.3,2602.21,707046.5568,48.95562603
2016-02-13,2602.21,2648.21,2592.0,2626.63,848344.7458,48.95562603
2016-02-14,2626.63,2735.0,2622.88,2715.29,1244889.675,58.35080723
2016-02-15,2715.29,2796.9,2710.0,2725.78,1607820.754,58.35080723
2016-02-16,2725.78,2758.0,2703.31,2741.87,1379924.3869999999,41.20153723
2016-02-17,2741.87,2826.78,2728.7,2801.0,1388318.49,41.20153723
2016-02-18,2800.99,2849.0,2782.0,2792.49,1392000.267,42.29755034
2016-02-19,2792.49,2828.0,2782.0,2810.0,1310088.3190000001,42.29755034
2016-02-20,2810.0,2908.0,2796.37,2880.08,1272477.663,44.06721863
2016-02-21,2880.53,2995.8,2842.0,2879.01,1583608.843,44.06721863
2016-02-22,2879.97,2939.0,2878.14,2914.48,1228493.112,46.98281106
2016-02-23,2914.26,2925.0,2770.0,2802.14,1169877.8,46.98281106
2016-02-24,2802.0,2823.0,2730.0,2818.17,1538375.746,46.0587278
2016-02-25,2818.6,2838.0,2768.0,2802.97,1541643.624,46.0587278
2016-02-26,2802.97,2835.0,2783.0,2822.23,1176719.533,45.30566877
2016-02-27,2822.22,2884.6,2813.93,2863.49,743182.8027,45.30566877
2016-02-28,2863.44,2908.0,2788.0,2883.79,1087891.96,45.17652755
2016-02-29,2883.26,2954.0,2863.0,2908.9,2036655.007,45.17652755
2016-03-01,2908.96,2938.0,2860.0,2883.22,2636300.404,29.58010899
2016-03-02,2883.13,2915.0,2851.3,2872.0,2248105.796,29.58010899
2016-03-03,2872.0,2877.0,2770.0,2798.93,2887111.459,29.72516862
2016-03-04,2798.8,2813.0,2761.0,2783.21,2400423.691,29.72516862
2016-03-05,2783.08,2783.79,2636.0,2637.0,3244158.062,30.61679032
2016-03-06,2636.41,2736.68,2615.0,2733.86,3536245.623,30.61679032
2016-03-07,2733.77,2765.22,2703.0,2730.38,2784791.6560000004,49.2682869
2016-03-08,2730.61,2765.0,2714.0,2730.77,2467063.849,49.2682869
2016-03-09,2730.69,2738.0,2712.0,2726.69,2116002.642,55.22496139
2016-03-10,2726.69,2750.0,2721.0,2740.5,1998083.096,55.22496139
2016-03-11,2740.49,2803.0,2733.77,2779.62,2225428.179,46.7713437
2016-03-12,2779.62,2788.0,2703.0,2705.0,2730726.425,46.7713437
2016-03-13,2705.0,2743.99,2691.46,2710.26,2546134.309,89.4753063
2016-03-14,2710.28,2741.7,2708.03,2725.98,2296195.838,89.4753063
2016-03-15,2725.96,2755.0,2719.0,2727.67,2189753.12,53.99524172
2016-03-16,2727.67,2755.0,2723.03,2737.68,2246289.131,53.99524172
2016-03-17,2737.63,2756.0,2732.51,2741.88,1605597.583,55.67669082
2016-03-18,2741.88,2746.44,2635.0,2654.02,2351048.68,55.67669082
2016-03-19,2654.02,2664.8,2620.78,2643.35,2387431.627,66.88702823
2016-03-20,2643.27,2687.0,2621.0,2670.61,2058202.275,66.88702823
2016-03-21,2670.52,2688.0,2652.0,2680.99,2131641.312,65.82664731
2016-03-22,2680.99,2739.0,2677.01,2724.73,2238428.026,65.82664731
2016-03-23,2724.74,2748.0,2720.14,2736.45,2143650.131,57.76247465
2016-03-24,2736.3,2745.0,2704.05,2725.82,2178228.025,57.76247465
2016-03-25,2725.84,2737.27,2710.0,2731.68,2340927.753,48.32244628
2016-03-26,2731.6,2742.0,2722.0,2726.43,1821759.582,48.32244628
2016-03-27,2726.2,2799.0,2724.3,2794.7,1874421.9630000002,56.85349398
2016-03-28,2794.92,2817.8,2767.1,2781.33,2773916.1319999998,56.85349398
2016-03-29,2781.33,2795.0,2650.0,2692.14,2879752.33,54.25342516
2016-03-30,2692.14,2715.0,2656.0,2677.98,2849769.0889999997,54.25342516
2016-03-31,2677.98,2712.0,2676.62,2698.88,1347071.785,52.27222679
2016-04-01,2698.92,2706.5,2676.0,2695.52,459889.9362,52.27222679
2016-04-02,2695.26,2743.2,2690.0,2721.27,610778.2370000001,66.49693188
2016-04-03,2721.29,2733.5,2712.0,2728.33,434688.7549,66.49693188
2016-04-04,2728.23,2734.0,2715.35,2723.5,502648.4097,57.78940447
2016-04-05,2723.5,2753.21,2721.1,2739.16,579074.6865,57.78940447
2016-04-06,2739.16,2754.98,2737.86,2743.07,502934.2679,42.80593817
2016-04-07,2743.14,2747.89,2716.0,2729.29,580828.4353,42.80593817
2016-04-08,2729.28,2753.5,2726.88,2745.66,535558.3793,52.63964081
2016-04-09,2745.6,2746.0,2655.0,2700.0,1108574.0,52.63964081
2016-04-10,2700.02,2733.11,2694.0,2725.04,472158.2173,77.23374522
2016-04-11,2725.04,2745.0,2711.01,2734.03,708928.4394,77.23374522
2016-04-12,2734.03,2778.0,2732.92,2762.55,1040985.5040000001,45.18316211
2016-04-13,2762.55,2769.8,2736.63,2754.49,1007042.583,45.18316211
2016-04-14,2754.49,2764.5,2748.0,2759.2,590101.4733,56.21475268
2016-04-15,2759.2,2796.0,2753.06,2785.2,794824.5267,56.21475268
2016-04-16,2785.2,2815.0,2775.0,2794.59,797855.5085,76.95608776
2016-04-17,2794.58,2802.0,2772.01,2777.74,546303.2638,76.95608776
